Sold,Selling Price,Make,Model,Mileage,Displacement (L),Aspiration,Cylinder Config,Drivetrain,Transmission,Gears,Body Style,Exterior Color,Interior Color,Title Status,Location,Seller Type,Model Year Age,Has Executive Package,Has Carbon Equipment,Has Lane Tracking Equipment,Has Leather Equipment,Has Premium Sound,Has Sunroof,Has Accident History,Has Cosmetic Flaw,Has Modifications
True,10000.0,bmw,3 series,242100.0,2.5,Naturally Aspirated,i6,RWD,manual,5.0,coupe,Black,Black,clean,ca,private party,35,0,0,0,0,0,1,1,1,1
True,48000.0,ford,mustang,11600.0,5.2,Naturally Aspirated,v8,RWD,manual,6.0,coupe,Blue,Other,clean,ca,private party,8,0,0,0,0,0,0,0,1,1
True,35999.0,aston martin,vantage,44200.0,4.3,Naturally Aspirated,v8,RWD,manual,6.0,coupe,Gray,Black,clean,nv,private party,19,0,0,0,1,0,0,1,1,1
True,10600.0,alfa romeo,gtv,70900.0,2.0,Naturally Aspirated,i4,FWD,manual,5.0,coupe,Blue,Black,clean,pa,dealer,29,0,0,0,1,0,0,0,1,1
True,34123.0,bmw,z4,38000.0,3.2,Naturally Aspirated,i6,RWD,manual,6.0,coupe,Gray,Red,clean,co,private party,17,0,0,0,1,0,0,1,1,1
True,17887.0,chevrolet,c5 corvette,105300.0,5.7,Naturally Aspirated,v8,RWD,manual,6.0,coupe,Other,Black,clean,va,private party,21,0,0,0,1,0,0,0,1,1
True,7200.0,pontiac,fiero,31700.0,2.8,Naturally Aspirated,v6,RWD,automatic,3.0,coupe,Gray,Other,clean,ny,dealer,38,0,0,0,0,0,1,0,1,0
True,19000.0,nissan,r33 skyline,67800.0,2.5,turbocharged,i6,RWD,manual,5.0,coupe,White,Gray,clean,nm,private party,29,0,0,0,0,0,0,0,1,1
False,15500.0,bmw,e46 m3,116300.0,3.2,Naturally Aspirated,i6,RWD,manual,6.0,coupe,Black,Black,clean,wa,private party,20,0,0,0,1,0,1,1,1,1
True,18769.0,ford,mustang,24600.0,4.6,supercharged,v8,RWD,manual,5.0,coupe,Other,Black,clean,co,private party,27,0,0,0,1,0,0,0,1,1
True,8500.0,bmw,4 series,98400.0,2.0,turbocharged,i4,4WD/AWD,automatic,8.0,coupe,Blue,Black,clean,ca,dealer,11,0,0,0,1,0,1,1,1,1
True,67550.0,bmw,m2,18700.0,3.0,turbocharged,i6,RWD,automatic,7.0,coupe,Black,Black,clean,ontario,private party,5,0,1,0,1,0,0,0,0,1
True,34987.0,porsche,987 cayman,89700.0,3.4,Naturally Aspirated,flat-6,RWD,manual,6.0,coupe,Black,Black,clean,va,private party,15,0,0,0,1,0,0,1,1,1
True,12800.0,mercedes-benz,cl-class,57800.0,5.5,Naturally Aspirated,v8,RWD,automatic,7.0,coupe,Gray,Other,clean,fl,dealer,17,0,0,0,1,0,1,1,1,1
True,38250.0,porsche,981 cayman,57900.0,3.4,Naturally Aspirated,flat-6,RWD,automatic,7.0,coupe,Red,Black,clean,az,private party,11,0,0,0,1,0,0,1,0,1
True,54500.0,lexus,rc f,27100.0,5.0,Naturally Aspirated,v8,RWD,automatic,8.0,coupe,White,Red,clean,mn,private party,5,0,1,0,1,0,0,0,1,1
True,8600.0,bmw,3 series,73200.0,3.0,turbocharged,i6,RWD,automatic,6.0,coupe,Blue,Black,clean,ca,dealer,15,0,0,0,1,0,1,0,1,1
False,27750.0,bmw,m2,67200.0,3.0,turbocharged,l6,RWD,automatic,7.0,coupe,White,Black,clean,tx,dealer,7,1,1,0,1,0,1,0,1,1
True,7777.0,toyota,sera,84900.0,1.5,Naturally Aspirated,i4,FWD,automatic,4.0,coupe,Red,Gray,clean,va,private party,32,0,0,0,0,0,0,1,1,1
True,25500.0,ford,mustang,7700.0,5.0,supercharged,v8,RWD,automatic,6.0,coupe,Other,Black,clean,fl,private party,10,0,0,0,1,0,0,0,0,1
True,70000.0,audi,r8,57200.0,5.2,Naturally Aspirated,v10,4WD/AWD,automatic,6.0,coupe,Gray,Black,clean,tn,dealer,13,0,1,0,1,0,0,0,1,1
False,31501.0,toyota,supra,29300.0,2.0,turbocharged,i4,RWD,automatic,8.0,coupe,Black,Black,clean,va,private party,3,0,1,0,1,0,0,0,1,1
False,8200.0,bmw,m6,105300.0,5.0,Naturally Aspirated,v10,RWD,automatic,7.0,coupe,Gray,Gray,clean,ca,private party,18,0,1,0,1,0,0,1,1,1
True,13999.0,bmw,z4,91900.0,3.0,Naturally Aspirated,i6,RWD,manual,6.0,coupe,Black,Black,clean,va,private party,18,0,0,0,1,0,0,0,1,1
True,30250.0,bmw,2 series,32400.0,3.0,turbocharged,i6,RWD,manual,6.0,coupe,Blue,Black,clean,fl,private party,8,0,0,0,1,0,1,0,1,1
True,232000.0,porsche,992 911,2600.0,4.0,Naturally Aspirated,flat-6,RWD,manual,6.0,coupe,Blue,Black,clean,qc,dealer,1,0,1,0,1,0,0,0,0,1
True,35346.0,bmw,e46 m3,105300.0,3.2,Naturally Aspirated,i6,RWD,automatic,6.0,coupe,Other,Black,clean,ca,private party,22,0,0,0,1,1,1,0,1,1
True,117000.0,porsche,718 cayman,1900.0,4.0,Naturally Aspirated,flat-6,RWD,manual,6.0,coupe,Gray,Black,clean,wi,private party,4,0,1,0,1,0,0,0,0,0
True,18000.0,bmw,8 series,58800.0,5.0,Naturally Aspirated,v12,RWD,automatic,4.0,coupe,Red,Other,clean,or,private party,34,0,0,0,1,0,1,0,1,0
True,79000.0,mercedes-benz,s-class,17900.0,4.0,turbocharged,v8,4WD/AWD,automatic,9.0,coupe,Black,Other,clean,va,dealer,7,0,0,0,1,1,0,0,1,0
True,16750.0,chevrolet,c5 corvette,110800.0,5.7,Naturally Aspirated,v8,RWD,manual,6.0,coupe,Red,Black,clean,ny,private party,23,0,0,0,1,0,0,1,1,0
False,48000.0,aston martin,vanquish,7800.0,5.9,Naturally Aspirated,v12,RWD,automatic,6.0,coupe,Gray,Other,clean,nc,private party,22,0,0,0,1,0,0,0,1,1
True,58000.0,jaguar,f-type,5000.0,5.0,supercharged,v8,RWD,automatic,8.0,coupe,Black,Red,clean,dc,private party,2,0,0,0,1,0,0,0,1,1
True,31470.0,ford,mustang,35300.0,5.0,supercharged,v8,RWD,manual,6.0,coupe,Other,Other,clean,fl,dealer,6,0,0,0,1,0,0,1,1,1
False,88000.0,toyota,supra,29400.0,3.4,turbocharged,i6,RWD,manual,6.0,coupe,Other,Black,clean,ca,private party,27,0,0,0,0,0,0,0,1,1
False,82000.0,chevrolet,c7 corvette,400.0,6.2,supercharged,v8,RWD,automatic,8.0,coupe,Other,Black,clean,tx,dealer,9,0,1,0,1,0,0,0,0,0
True,15000.0,audi,s5,88000.0,3.0,supercharged,v6,4WD/AWD,manual,6.0,coupe,Black,Black,clean,ma,private party,11,0,1,0,1,0,1,1,1,1
True,214000.0,porsche,964 911,15400.0,3.6,Naturally Aspirated,flat-6,RWD,manual,5.0,coupe,Black,Black,clean,ca,private party,32,0,0,0,1,0,0,0,1,1
True,31750.0,bmw,e46 m3,41000.0,3.2,Naturally Aspirated,i6,RWD,manual,6.0,coupe,Black,Black,clean,ga,dealer,21,0,0,0,1,0,1,1,1,1
False,25250.0,bmw,m2,69000.0,3.0,,,RWD,automatic,7.0,coupe,White,Black,clean,ca,private party,7,1,1,0,1,0,0,0,1,1
True,22750.0,bmw,z3,143200.0,3.2,Naturally Aspirated,i6,RWD,manual,5.0,coupe,Other,Other,clean,co,private party,26,0,0,0,1,0,1,0,1,1
True,23000.0,bentley,continental,53600.0,6.0,turbocharged,w12,4WD/AWD,automatic,6.0,coupe,Gray,Blue,clean,ca,private party,20,0,0,0,1,0,0,0,1,1
True,11800.0,nissan,300zx,86700.0,3.0,turbocharged,v6,RWD,manual,5.0,coupe,Black,Gray,clean,bc,private party,39,0,0,0,1,0,0,0,1,0
True,25000.0,bmw,3 series,171100.0,3.0,Naturally Aspirated,i6,RWD,manual,5.0,coupe,Red,Black,clean,ny,private party,35,0,0,0,0,0,1,0,0,1
True,26633.0,chevrolet,c6 corvette,108300.0,7.0,Naturally Aspirated,v8,RWD,manual,6.0,coupe,Black,Other,clean,ca,private party,19,0,1,0,1,0,0,1,1,1
True,85555.0,lotus,emira,1700.0,3.5,supercharged,v6,RWD,manual,6.0,coupe,Other,Black,clean,ca,private party,1,0,0,0,1,0,0,0,0,1
True,57000.0,chevrolet,c7 corvette,12300.0,6.2,Naturally Aspirated,v8,RWD,manual,7.0,coupe,Other,Black,clean,ca,private party,6,0,1,0,1,0,0,0,0,1
True,36250.0,bmw,m6,51000.0,4.4,turbocharged,v8,RWD,manual,6.0,coupe,Black,Black,manufacturer,fl,private party,9,0,1,0,1,1,0,1,1,1
False,15000.0,ford,mustang,18000.0,5.0,Naturally Aspirated,v8,RWD,automatic,4.0,coupe,Red,Red,clean,il,private party,36,0,0,0,0,0,0,0,1,1
True,50500.0,bmw,1 series m,63000.0,3.0,turbocharged,i6,RWD,manual,6.0,coupe,White,Black,clean,ca,private party,14,0,0,0,1,0,0,0,1,1
True,7128.0,toyota,mr2,199500.0,2.0,turbocharged,i4,RWD,manual,5.0,coupe,Red,Black,clean,tx,private party,34,0,0,0,0,0,0,0,1,1
True,57000.0,porsche,991 911,48000.0,3.8,Naturally Aspirated,flat-6,RWD,automatic,7.0,coupe,Other,Black,clean,sc,private party,13,0,0,0,1,0,1,0,1,1
True,36250.0,ferrari,california,5600.0,4.3,Naturally Aspirated,v8,RWD,automatic,7.0,coupe,Other,Other,clean,tx,private party,15,0,1,0,0,0,0,1,0,1
True,19000.0,acura,integra,62600.0,1.8,Naturally Aspirated,i4,FWD,manual,5.0,coupe,White,Black,clean,ia,private party,33,0,0,0,0,0,1,1,1,1
True,180000.0,porsche,991 911,7900.0,4.0,Naturally Aspirated,flat-6,RWD,automatic,7.0,coupe,Other,Black,clean,co,dealer,9,0,1,0,1,0,0,1,1,1
False,185500.0,porsche,718 cayman,100.0,4.0,Naturally Aspirated,flat-6,RWD,automatic,7.0,coupe,Red,Black,clean,fl,private party,2,0,1,0,1,0,0,0,0,1
True,38750.0,toyota,supra,133000.0,3.0,turbocharged,i6,RWD,manual,6.0,coupe,Blue,Black,clean,nj,private party,31,0,0,0,0,0,0,1,1,1
True,24050.0,bmw,2 series,57200.0,3.0,turbocharged,i6,RWD,manual,6.0,coupe,White,Red,clean,ga,private party,10,0,0,0,1,0,1,0,1,1
True,25250.0,bmw,8 series,55700.0,5.0,Naturally Aspirated,v12,RWD,automatic,4.0,coupe,Blue,Gray,clean,wa,private party,34,0,0,0,1,0,1,0,1,1
True,33750.0,bmw,e9x m3,57400.0,4.0,Naturally Aspirated,v8,RWD,automatic,7.0,coupe,Gray,Black,clean,tx,private party,13,0,1,0,1,0,1,1,1,1
True,32500.0,porsche,996 911,83500.0,3.6,Naturally Aspirated,flat-6,4WD/AWD,manual,6.0,coupe,Gray,Blue,clean,ca,private party,23,0,0,0,1,0,1,0,1,1
True,5855.0,chevrolet,c4 corvette,79100.0,5.7,Naturally Aspirated,v8,RWD,manual,4.0,coupe,Red,Black,clean,ut,private party,40,0,0,0,0,0,0,0,1,1
True,13800.0,porsche,996 911,136200.0,3.6,Naturally Aspirated,flat-6,RWD,automatic,5.0,coupe,Blue,Blue,clean,oh,dealer,22,0,0,0,1,0,0,1,1,0
True,24000.0,mercedes-benz,c-class amg,74900.0,6.2,Naturally Aspirated,v8,RWD,automatic,7.0,coupe,Gray,Black,clean,ca,private party,12,0,1,1,0,0,1,0,1,1
True,12500.0,bmw,3 series,121100.0,3.0,turbocharged,i6,RWD,manual,6.0,coupe,Red,Black,clean,nh,private party,14,0,0,0,1,0,1,0,1,1
True,33250.0,bmw,f8x m4,77600.0,3.0,turbocharged,i6,RWD,automatic,7.0,coupe,Black,Black,clean,nm,private party,9,1,1,0,1,0,0,0,1,1
True,13500.0,toyota,mr2,150000.0,2.0,turbocharged,i4,RWD,manual,5.0,coupe,Other,Gray,clean,sc,private party,34,0,0,0,0,0,0,0,1,0
True,36300.0,bmw,z4,76100.0,3.2,Naturally Aspirated,i6,RWD,manual,6.0,coupe,Gray,Black,clean,fl,private party,19,0,0,0,1,0,0,0,1,1
True,9600.0,toyota,corolla,215200.0,1.6,supercharged,i4,RWD,manual,5.0,coupe,Red,Black,clean,tx,dealer,40,0,0,0,0,0,1,0,1,1
True,12600.0,chevrolet,c3 corvette,98000.0,5.7,Naturally Aspirated,v8,RWD,automatic,4.0,coupe,Gray,Gray,clean,or,private party,43,0,0,0,1,0,0,0,1,0
False,41000.0,lotus,evora,32000.0,3.5,Naturally Aspirated,v6,RWD,manual,6.0,coupe,Gray,Black,clean,fl,private party,12,0,0,0,1,0,0,0,1,1
True,21750.0,porsche,987 cayman,88200.0,2.9,Naturally Aspirated,flat-6,RWD,automatic,7.0,coupe,Black,Other,clean,va,private party,16,0,0,0,1,0,0,1,1,1
False,20250.0,audi,s5,37400.0,3.0,supercharged,v6,4WD/AWD,manual,6.0,coupe,Blue,Black,clean,tx,private party,11,0,0,0,1,0,0,0,1,1
True,21250.0,bmw,2 series,49500.0,3.0,turbocharged,i6,RWD,automatic,8.0,coupe,Blue,Other,clean,tx,private party,9,0,0,0,0,0,1,1,1,1
True,30000.0,porsche,944,72000.0,2.5,turbocharged,i4,RWD,manual,5.0,coupe,Black,Black,clean,ny,private party,39,0,0,0,1,0,0,1,1,1
True,11750.0,bmw,3 series,34900.0,2.5,Naturally Aspirated,i6,RWD,manual,5.0,coupe,Black,Other,clean,az,dealer,25,0,0,0,1,0,1,0,1,0
True,75997.0,porsche,997 911,54600.0,3.8,Naturally Aspirated,flat-6,RWD,manual,6.0,coupe,Red,Black,clean,fl,private party,15,0,0,0,1,0,1,0,1,1
True,136000.0,ferrari,testarossa,23800.0,4.9,Naturally Aspirated,12-cylinder,RWD,manual,5.0,coupe,Other,Other,clean,fl,dealer,37,0,0,0,1,0,0,0,1,1
False,256255.0,porsche,992 911,100.0,4.0,Naturally Aspirated,flat-6,RWD,automatic,7.0,coupe,Other,Black,clean,ca,dealer,1,0,1,0,1,0,0,0,0,1
False,14500.0,porsche,987 cayman,71600.0,3.4,Naturally Aspirated,flat-6,RWD,manual,6.0,coupe,Gray,Other,clean,ma,private party,19,0,0,0,1,0,0,0,1,1
True,17000.0,bmw,2 series,81600.0,2.0,turbocharged,i4,RWD,manual,6.0,coupe,White,Other,clean,sc,private party,8,0,0,0,0,1,0,1,1,1
False,15600.0,ford,mustang,53600.0,5.0,supercharged,v8,RWD,manual,6.0,coupe,White,Black,clean,ny,private party,13,0,0,0,1,0,0,0,1,1
True,19500.0,maserati,granturismo,75400.0,4.7,Naturally Aspirated,v8,RWD,automatic,6.0,coupe,White,Black,clean,il,private party,12,0,1,0,1,0,0,1,1,1
True,15666.0,chevrolet,camaro,44700.0,6.2,Naturally Aspirated,v8,RWD,automatic,6.0,coupe,Black,Black,clean,wa,private party,12,0,0,0,1,0,1,1,1,1
True,7222.0,chrysler,crossfire,42500.0,3.2,Naturally Aspirated,v6,RWD,manual,6.0,coupe,Blue,Gray,clean,il,dealer,18,0,0,0,1,0,0,1,1,0
True,57000.0,mercedes-benz,s-class amg,72100.0,6.0,turbocharged,v12,RWD,automatic,7.0,coupe,Black,Black,clean,ca,private party,9,0,1,0,1,1,1,0,1,1
False,9860.0,bmw,3 series,127700.0,2.7,Naturally Aspirated,i6,RWD,manual,5.0,coupe,Red,Black,clean,ca,private party,36,0,0,0,0,0,1,0,1,1
True,35750.0,subaru,impreza,37600.0,2.5,Naturally Aspirated,flat-4,4WD/AWD,manual,5.0,coupe,Blue,Gray,clean,me,private party,26,0,0,0,1,0,0,1,1,1
False,9600.0,pontiac,firebird,35600.0,3.1,Naturally Aspirated,v6,RWD,automatic,4.0,coupe,Black,Gray,clean,ma,private party,35,0,0,0,0,0,0,0,0,1
True,34200.0,bmw,f8x m4,66200.0,3.0,turbocharged,i6,RWD,manual,6.0,coupe,Blue,Other,clean,ca,private party,9,1,1,0,1,0,0,1,1,1
True,28250.0,bmw,e9x m3,114000.0,4.0,Naturally Aspirated,v8,RWD,manual,6.0,coupe,White,Black,clean,ma,private party,14,0,1,0,1,0,0,0,1,1
True,114001.0,porsche,991 911,5500.0,3.0,turbocharged,flat-6,4WD/AWD,automatic,7.0,coupe,Gray,Black,clean,tx,private party,6,0,0,0,1,0,0,0,0,0
True,21000.0,bmw,2 series,4000.0,2.0,turbocharged,i4,4WD/AWD,automatic,8.0,coupe,Other,Other,clean,or,private party,10,0,0,0,1,0,0,0,1,0
True,17000.0,chevrolet,c5 corvette,95100.0,5.7,Naturally Aspirated,v8,RWD,manual,6.0,coupe,Black,Black,clean,mi,private party,21,0,0,0,1,0,0,1,1,1
True,17350.0,bmw,3 series,258500.0,2.8,Naturally Aspirated,i6,RWD,manual,5.0,coupe,Gray,Black,clean,ca,private party,36,0,0,0,0,0,1,0,1,1
True,80000.0,porsche,992 911,40100.0,3.0,turbocharged,flat-6,RWD,automatic,8.0,coupe,White,Black,clean,ma,private party,4,0,0,0,1,0,0,0,1,1
True,23000.0,chevrolet,camaro,41200.0,6.2,Naturally Aspirated,v8,RWD,manual,6.0,coupe,Blue,Black,clean,id,private party,9,0,0,0,1,0,0,0,1,1
True,9000.0,audi,s5,82900.0,4.2,Naturally Aspirated,v8,4WD/AWD,automatic,6.0,coupe,Gray,Black,clean,tx,private party,14,0,0,0,1,0,1,1,1,1
True,14700.0,maserati,gransport,49500.0,4.2,Naturally Aspirated,v8,RWD,automatic,6.0,coupe,Other,Black,clean,fl,private party,19,0,1,0,1,0,0,0,1,1
False,67000.0,bmw,e36 m3,101900.0,3.0,Naturally Aspirated,i6,RWD,manual,5.0,coupe,Other,Black,clean,ca,private party,30,0,1,0,1,0,0,0,1,1
True,11600.0,chevrolet,camaro,81000.0,5.7,Naturally Aspirated,v8,RWD,manual,6.0,coupe,Red,Other,clean,wa,private party,23,0,0,0,1,0,0,1,1,1
True,38750.0,bmw,m2,18600.0,3.0,turbocharged,i6,RWD,manual,6.0,coupe,Other,Black,clean,va,private party,7,1,1,0,1,1,0,0,1,0
True,9600.0,audi,s5,145600.0,3.0,supercharged,v6,4WD/AWD,manual,6.0,coupe,Black,Black,clean,nj,private party,12,0,0,0,1,0,1,1,1,1
True,24500.0,ford,mustang,36800.0,4.6,supercharged,v8,RWD,manual,5.0,coupe,Blue,Other,clean,va,private party,23,0,0,0,1,0,0,0,1,1
True,32000.0,chevrolet,c6 corvette,55900.0,7.0,Naturally Aspirated,v8,RWD,manual,6.0,coupe,Gray,Black,clean,nj,private party,17,0,0,0,0,0,0,0,1,1
False,33175.0,bmw,i8,71100.0,1.5,,,4WD/AWD,automatic,6.0,coupe,Other,Other,clean,or,private party,9,0,0,0,1,1,0,1,1,0
True,18000.0,porsche,987 cayman,99600.0,3.4,Naturally Aspirated,flat-6,RWD,manual,6.0,coupe,Black,Black,clean,mo,private party,18,0,0,0,1,0,0,0,1,1
True,20500.0,mazda,fd rx-7,95700.0,1.3,turbocharged,rotary,RWD,manual,5.0,coupe,Gray,Red,clean,ca,private party,30,0,0,0,0,0,0,0,1,1
True,18000.0,subaru,brz,26100.0,2.1,turbocharged,flat-4,RWD,manual,6.0,coupe,Black,Black,clean,ks,private party,12,0,0,0,1,0,0,0,1,1
True,50100.0,porsche,996 911,76800.0,3.6,turbocharged,flat-6,RWD,manual,6.0,coupe,Black,Black,clean,80538,dealer,23,0,1,0,0,0,1,1,1,1
True,28750.0,ford,mustang,30100.0,5.0,supercharged,v8,RWD,automatic,10.0,coupe,White,Other,clean,tx,private party,6,0,0,0,1,0,0,0,1,1
True,22000.0,porsche,996 911,93800.0,3.6,Naturally Aspirated,flat-6,RWD,manual,6.0,coupe,Black,Black,clean,ms,private party,21,0,0,0,1,0,1,0,1,1
True,21500.0,porsche,987 cayman,44200.0,2.7,Naturally Aspirated,flat-6,RWD,manual,5.0,coupe,Blue,Other,clean,nj,private party,18,0,0,0,1,0,0,1,1,1
True,7000.0,pontiac,gto,142500.0,5.7,Naturally Aspirated,v8,RWD,automatic,4.0,coupe,Black,Black,clean,oh,dealer,21,0,0,0,1,0,0,1,1,1
False,61750.0,bentley,continental,27500.0,6.0,turbocharged,w12,4WD/AWD,automatic,8.0,coupe,Other,Other,clean,tx,private party,9,0,0,0,1,0,0,1,1,1
True,24424.0,autozam,az-1,68900.0,0.7,turbocharged,i3,RWD,manual,5.0,coupe,Red,Red,clean,co,private party,33,0,0,0,0,0,0,0,1,1
False,76000.0,porsche,997 911,32200.0,3.8,Naturally Aspirated,flat-6,RWD,automatic,7.0,coupe,Gray,Black,clean,tx,dealer,13,0,0,0,1,0,0,0,1,1
False,46550.0,toyota,supra,6400.0,3.0,turbocharged,i6,RWD,automatic,8.0,coupe,Other,Red,clean,ct,private party,3,0,0,0,1,0,0,0,1,1
True,26250.0,aston martin,vantage,37200.0,4.3,Naturally Aspirated,v8,RWD,automatic,6.0,coupe,Black,Black,clean,ca,private party,18,0,0,0,1,0,0,1,1,1
True,7800.0,bmw,1 series,104600.0,3.0,turbocharged,i6,RWD,automatic,6.0,coupe,Other,Other,clean,ny,private party,17,0,0,0,1,0,1,0,1,1
False,17750.0,bmw,2 series,48500.0,3.0,turbocharged,i6,4WD/AWD,automatic,8.0,coupe,White,Black,clean,co,private party,9,0,1,0,1,0,1,1,1,1
True,23944.0,porsche,944,16700.0,2.5,Naturally Aspirated,i4,RWD,manual,5.0,coupe,Other,Other,clean,ca,dealer,40,0,0,0,1,0,0,0,1,0
True,15995.0,mercedes-benz,cl amg,53000.0,5.4,supercharged,v8,RWD,automatic,5.0,coupe,Black,Other,clean,oh,private party,22,0,0,0,1,0,1,0,1,1
False,209000.0,mclaren,620r,6300.0,3.8,turbocharged,v8,RWD,automatic,7.0,coupe,Gray,Gray,clean,ca,private party,5,0,1,0,0,0,0,0,1,1
True,44000.0,porsche,981 cayman,31000.0,3.4,Naturally Aspirated,flat-6,RWD,manual,6.0,coupe,Black,Black,clean,ca,private party,10,0,0,0,1,0,0,1,1,0
True,32000.0,bmw,m2,69000.0,3.0,,,RWD,automatic,7.0,coupe,White,Black,clean,ca,private party,7,1,1,0,1,0,0,0,1,1
True,20750.0,ford,mustang,71400.0,5.0,Naturally Aspirated,v8,RWD,manual,6.0,coupe,Blue,Other,clean,tn,private party,8,0,0,0,0,0,0,0,1,1
True,24750.0,bmw,e46 m3,77500.0,3.2,Naturally Aspirated,i6,RWD,automatic,6.0,coupe,Black,Black,clean,tx,private party,22,0,0,0,1,0,1,0,1,1
True,13500.0,pontiac,gto,72300.0,5.7,Naturally Aspirated,v8,RWD,manual,6.0,coupe,Blue,Black,clean,ct,private party,21,0,0,0,1,0,0,0,1,1
True,33000.0,porsche,996 911,83800.0,3.6,Naturally Aspirated,flat-6,RWD,manual,6.0,coupe,Red,Other,clean,ca,private party,23,0,0,0,1,0,0,0,1,1
True,25500.0,bmw,e36 m3,199300.0,3.0,Naturally Aspirated,i6,RWD,manual,5.0,coupe,Blue,Other,clean,nv,private party,30,0,0,0,0,0,1,1,0,1
True,6000.0,audi,tt,140100.0,1.8,turbocharged,i4,4WD/AWD,manual,6.0,coupe,Gray,Red,clean,ut,private party,23,0,0,0,1,0,0,1,1,1
True,25750.0,porsche,987 cayman,46800.0,3.4,Naturally Aspirated,flat-6,RWD,manual,6.0,coupe,Gray,Blue,clean,tx,private party,19,0,0,0,1,0,0,0,1,1
True,23750.0,toyota,supra,104900.0,2.5,turbocharged,i6,RWD,manual,5.0,coupe,White,Black,clean,wa,private party,33,0,0,0,0,0,0,0,1,1
True,20000.0,porsche,944,67000.0,2.5,turbocharged,i4,RWD,manual,5.0,coupe,Red,Other,clean,bc,private party,38,0,0,0,1,0,0,0,1,1
True,15500.0,bmw,1 series,88900.0,3.0,turbocharged,i6,RWD,manual,6.0,coupe,Blue,Black,clean,ny,private party,12,0,0,0,1,0,1,1,1,1
True,29750.0,chevrolet,camaro,26300.0,6.2,supercharged,v8,RWD,automatic,6.0,coupe,Black,Black,clean,ca,private party,11,0,0,0,1,0,1,1,0,1
True,7500.0,mitsubishi,gto,48700.0,3.0,Naturally Aspirated,v6,4WD/AWD,manual,5.0,coupe,White,Gray,clean,ca,private party,27,0,0,0,0,0,0,0,1,1
True,9500.0,acura,cl,167500.0,3.2,Naturally Aspirated,v6,FWD,manual,6.0,coupe,Gray,Other,clean,pa,dealer,22,0,0,0,1,0,1,0,1,1
True,36888.0,bmw,m2,28000.0,3.0,turbocharged,i6,RWD,automatic,7.0,coupe,White,Black,clean,ca,private party,8,0,1,0,1,0,0,0,1,1
False,252000.0,porsche,992 911,2600.0,3.0,turbocharged,flat-6,4WD/AWD,automatic,8.0,coupe,White,Black,clean,ma,dealer,1,0,1,0,1,1,0,0,0,0
True,72600.0,bmw,m8,7500.0,4.4,turbocharged,v8,4WD/AWD,automatic,8.0,coupe,Other,Black,clean,co,private party,5,0,1,0,1,0,0,0,0,0
False,10100.0,acura,integra,32600.0,1.8,Naturally Aspirated,i4,FWD,automatic,4.0,coupe,White,Black,clean,fl,private party,26,0,0,0,0,0,0,0,1,1
True,54389.0,chevrolet,c8 corvette,33500.0,6.2,Naturally Aspirated,v8,RWD,automatic,8.0,coupe,Other,Other,clean,fl,private party,5,0,1,0,1,0,0,0,1,1
False,130000.0,lamborghini,gallardo,15700.0,5.0,Naturally Aspirated,v10,4WD/AWD,automatic,6.0,coupe,Other,Other,clean,wa,private party,17,0,1,0,0,0,0,0,1,1
True,132000.0,porsche,718 cayman,2200.0,4.0,Naturally Aspirated,flat-6,RWD,manual,6.0,coupe,Blue,Black,clean,fl,private party,4,0,1,0,1,0,0,0,1,1
True,13969.0,mazda,rx-8,63200.0,1.3,Naturally Aspirated,rotary,RWD,manual,6.0,coupe,Red,Black,clean,nc,private party,15,0,0,0,1,0,0,0,1,1
False,71000.0,nissan,r35 gt-r,39200.0,3.8,turbocharged,v6,RWD,automatic,6.0,coupe,Gray,Red,clean,ca,private party,10,0,0,0,0,0,0,0,0,1
True,15250.0,nissan,silvia,99500.0,2.0,turbocharged,i4,RWD,manual,6.0,coupe,Other,Black,clean,hi,private party,26,0,0,0,0,0,0,1,1,1
False,48750.0,mercedes-benz,s-class amg,54600.0,6.0,turbocharged,v12,RWD,automatic,7.0,coupe,Black,Black,clean,oh,dealer,9,0,1,0,1,1,0,0,1,1
True,19000.0,maserati,granturismo,102700.0,4.7,Naturally Aspirated,v8,RWD,automatic,6.0,coupe,Gray,Black,clean,fl,private party,12,0,0,0,1,0,0,1,1,0
False,52500.0,audi,r8,52600.0,4.2,Naturally Aspirated,v8,4WD/AWD,manual,6.0,coupe,Other,Red,clean,on,dealer,13,0,0,0,1,0,0,0,1,1
True,65000.0,toyota,supra,141500.0,3.0,turbocharged,i6,RWD,manual,6.0,coupe,Red,Other,clean,ut,private party,32,0,0,0,1,0,0,0,1,1
True,30750.0,bmw,m2,81200.0,3.0,turbocharged,i6,RWD,automatic,7.0,coupe,Blue,Black,clean,ca,private party,7,1,1,0,1,0,0,0,0,0
True,28500.0,bmw,f8x m4,73800.0,3.0,turbocharged,i6,RWD,manual,6.0,coupe,Gray,Black,clean,co,private party,10,0,0,0,1,1,0,1,1,1
True,7000.0,toyota,supra,164900.0,3.0,turbocharged,i6,RWD,automatic,4.0,coupe,White,Other,clean,wi,private party,37,0,0,0,0,0,0,0,1,1
True,29000.0,bentley,continental,52000.0,6.0,turbocharged,w12,4WD/AWD,automatic,6.0,coupe,Other,Other,clean,az,private party,18,0,1,0,0,0,0,0,1,1
False,392000.0,porsche,992 911,120.0,4.0,Naturally Aspirated,flat-6,RWD,automatic,7.0,coupe,Other,Black,clean,ma,dealer,1,0,1,0,1,0,0,0,0,0
